county,state,county_state,cfips,venturedensityoct18,venturedensityjan19,venturedensitymar20,venturedensityfeb20,venturedensityjan20,venturedensitydec19,venturedensitynov19,venturedensityoct19,venturedensitysep19,venturedensityaug19,venturedensityapr18,venturedensityjul20,venturedensityjun20,venturedensitymay20,venturedensityapr20,venturedensityaug20,venturedensitysep20,highlyactivemar20,highlyactivefeb20,highlyactivejan20,highlyactivedec19,highlyactivenov19,highlyactiveoct19,highlyactivesep19,highlyactiveaug19,highlyactiveoct18,highlyactivejan19,highlyactiveapr18,highlyactivejul20,highlyactivejun20,highlyactivemay20,highlyactiveapr20,highlyactiveaug20,highlyactivesep20,unemployment2018,population,change_income16_18,pctbroadband,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctpublic,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,net_migration,pctforeignborn,prosperityindex2018,change_prosperity_07_18,medinc2018,medinc2017,medinc2016,prosperityindex2016,change_prosperity_07_16
Roane,West Virginia,"Roane County, WV",54087,0.785502672,0.117136359,0.192930475,0.192930475,0.192930475,0.192930475,0.192930475,0.179149732,0.151588231,0.14469786,0.020671122,0.303176463,0.310066849,0.199820846,0.227382347,0.28939572,0.282505333,0.048232619,0.048232619,0.055122994,0.068903744,0.082684487,0.068903744,0.075794116,0.068903744,0.220491976,0.034451872,0.220491976,0.055122994,0.055122994,0.055122994,0.062013369,0.055122994,0.062013369,9.199999809,14513,429,55,0.041342244,0.137807488,0.082684487,0.957762003,8.600000381,9.899999619,1,15.80000019,5.900000095,1.100000024,4.300000191,4.800000191,26.79999924,2.900000095,78.19999695,11.69999981,14.39999962,26.29999924,27.29999924,244,0.001722594,27.56459808,4.338653564,34300,37931,34144,15.45458221,-7.771362305
Summers,West Virginia,"Summers County, WV",54089,1.185741067,0.412757963,0.57786119,0.547842383,0.555347085,0.540337682,0.517823637,0.525328338,0.525328338,0.48780489,0.195121944,0.562851787,0.57786119,0.570356488,0.57786119,0.555347085,0.53283304,0.120075047,0.120075047,0.120075047,0.112570353,0.105065666,0.082551591,0.082551591,0.090056285,0.172607884,0.052532833,0.188689351,0.112570353,0.127579734,0.127579734,0.120075047,0.112570353,0.097560972,11.10000038,13325,2834,43.20000076,5.320825577,0.195121944,0,1.696060061,2.599999905,10.80000019,2,10.60000038,7.599999905,0.899999976,3.099999905,5.099999905,29.79999924,6,82.80000305,14.80000019,16,27.29999924,28.10000038,-40,0.023864916,26.91739655,7.642562866,36049,35218,35620,30.68061066,11.40577698
Taylor,West Virginia,"Taylor County, WV",54091,0.920408309,0.082600743,0.088500798,0.088500798,0.088500798,0.082600743,0.082600743,0.082600743,0.088500798,0.100300901,0.029500265,0.088500798,0.088500798,0.088500798,0.088500798,0.088500798,0.088500798,0.011800107,0.011800107,0.011800107,0.011800107,0,0,0.005900053,0.011800107,0.336303025,0.011800107,0.336303025,0.011800107,0.011800107,0.011800107,0.011800107,0.011800107,0.011800107,8.899999619,16949,2126,61.49999619,0.95580864,0.088500798,0.961708665,0.96760869,6.699999809,6.300000191,4.599999905,10.19999981,6.099999905,1.200000048,2.900000095,7.800000191,26.39999962,7.400000095,85.90000153,18.5,18,27.59999847,25.39999962,2118,0.089444809,37.11971664,1.480770111,47205,45916,44371,38.6710968,3.032150269
Tucker,West Virginia,"Tucker County, WV",54093,5.908697128,5.056342125,4.507367611,4.478474617,4.579601288,4.651834965,4.7385149,4.7385149,4.767408371,4.825194836,0.635654449,1.661369562,1.661369562,4.464027882,4.464027882,1.618029475,1.574689388,0.491187513,0.447847456,0.505634189,0.505634189,0.563420951,0.606761038,0.606761038,0.664547801,0.794568062,0.664547801,0.734914958,0.418954074,0.447847456,0.447847456,0.491187513,0.43340075,0.418954074,7.400000095,6922,2434,65.40000153,0.173360288,0,0.491187543,0.650101125,9.300000191,9.600000381,0.400000006,6.599999905,5.699999809,0.899999976,2.599999905,4.800000191,25.39999962,11.10000038,87.30000305,14.19999981,15.39999962,26.5,29.29999924,-79,0.008812482,52.70601273,18.32032394,45655,43294,43529,57.91891479,23.53322601
Tyler,West Virginia,"Tyler County, WV",54095,0.622222245,1.111111164,1.333333373,1.388888836,1.399999976,1.399999976,1.455555558,1.5,1.48888886,1.455555558,0.344444454,1.366666675,1.355555534,1.333333373,1.311111093,1.388888836,1.377777815,0.288888901,0.333333343,0.355555564,0.322222233,0.277777791,0.266666681,0.25555557,0.266666681,0.166666672,0.144444451,0.192063496,0.233333334,0.266666681,0.300000012,0.300000012,0.25555557,0.222222224,8.199999809,9000,-1839,61.79999542,0.466666639,0.233333319,0,0.711111128,6.900000095,4.599999905,1.5,10.69999981,6.800000191,2.700000048,3,5.400000095,26.60000038,6.599999905,87.59999847,13.69999981,15.09999943,26.60000038,28,-221,0,47.46216583,-1.223587036,41108,40902,38674,43.4686203,-5.217132568
Upshur,West Virginia,"Upshur County, WV",54097,1.538648963,1.339720726,1.388437748,1.360019445,1.388437748,1.412796378,1.424975634,1.420915842,1.424975634,1.429035425,0.710457921,1.380318284,1.380318284,1.400617123,1.380318284,1.351899981,1.335660934,0.353199095,0.36537838,0.373497903,0.373497903,0.369438142,0.361318618,0.324780762,0.336960047,0.349139333,0.320721,0.316487283,0.353199095,0.332900286,0.345079571,0.361318618,0.353199095,0.357258856,8.100000381,24632,-1436,63.30000305,1.41685617,0.117733024,0.085254952,1.181390047,10.5,6.400000095,1.600000024,11.30000019,4.5,0.200000003,3.799999952,5.800000191,30.89999962,6.300000191,83.90000153,18.60000038,18.79999924,24.40000153,24.70000076,687,0.002598246,37.21398926,3.017242432,40401,39434,42240,39.414505,5.217758179
Wayne,West Virginia,"Wayne County, WV",54099,0.591701627,0.565026581,0.521376431,0.506826401,0.518951416,0.509251416,0.494701356,0.492276341,0.494701356,0.465601295,0.179450497,0.501976371,0.501976371,0.499551386,0.514101386,0.494701356,0.501976371,0.065475181,0.067900188,0.075175203,0.067900188,0.072750203,0.072750203,0.063050173,0.067900188,0.106700301,0.097000264,0.087920174,0.065475181,0.063050173,0.075175203,0.072750203,0.060625166,0.065475181,8.800000191,41237,4330,58.59999847,0.329800904,0.072750196,0.385576069,0.613526702,1.899999976,4.5,2.099999905,12.80000019,8,1,3,7,32,4.099999905,79.40000153,12.89999962,16.39999962,27,25.39999962,-2402,0.009336276,21.85700989,-13.94457245,36875,38905,38311,18.18118286,-17.62039948
Webster County,West Virginia,"Webster County, WV",54101,0.294784576,0.238095239,0.340136051,0.294784576,0.294784576,0.294784576,0.294784576,0.306122452,0.306122452,0.294784576,0.068027213,0.283446699,0.306122452,0.317460328,0.328798175,0.283446699,0.272108853,0.034013607,0.045351475,0.045351475,0.045351475,0.034013607,0.034013607,0.022675738,0.045351475,0.034013607,0.034013607,0.019841271,0.022675738,0.034013607,0.034013607,0.034013607,0.022675738,0.034013607,10.60000038,8820,2679,61.30000305,0.022675738,0.056689344,0,0.102040812,17.5,5.900000095,1.399999976,11.60000038,6,0.300000012,2.299999952,3.900000095,28.79999924,6.599999905,73.90000153,9.199999809,14.69999981,25.79999924,28.89999962,222,0.02505669,20.57535553,5.957191467,34312,33390,29982,32.17435455,17.55619049
Wetzel,West Virginia,"Wetzel County, WV",54103,1.906607509,1.581546545,1.544039488,1.5565418,1.581546545,1.562793016,1.575295329,1.587797761,1.619053602,1.60655117,0.568856657,1.500281334,1.519034863,1.531537175,1.531537175,1.544039488,1.506532431,0.231293365,0.237544537,0.262549222,0.256298065,0.225042194,0.225042194,0.231293365,0.250046879,0.262549222,0.187535167,0.234503418,0.200037509,0.175032824,0.225042194,0.231293365,0.20628868,0.187535167,6.699999809,15997,2088,60.40000153,0.43133086,0.037507031,0.293805063,0.48134023,7.099999905,10.10000038,1.700000048,10.30000019,7.300000191,0.699999988,2.700000048,7.300000191,27.39999962,5,83.09999847,10.69999981,15.20000076,25.70000076,26.79999924,-355,0.001000188,30.00051117,-8.537193298,42125,40694,39446,29.62321472,-8.914489746
Wirt,West Virginia,"Wirt County, WV",54105,0.394782007,0.257466525,0.257466525,0.274630964,0.274630964,0.274630964,0.274630964,0.274630964,0.274630964,0.257466525,0.12015105,0.257466525,0.257466525,0.257466525,0.257466525,0.257466525,0.274630964,0.051493306,0.08582218,0.068657741,0.08582218,0.068657741,0.068657741,0.068657741,0.068657741,0.102986611,0.08582218,0.082389295,0.08582218,0.068657741,0.051493306,0.051493306,0.068657741,0.068657741,7.800000191,5826,2014,61.20000458,0.772399604,0.411946476,0,0.446275294,2.799999952,15.30000019,1.600000024,11.39999962,4,0.400000006,3.299999952,7.800000191,20.70000076,5.5,83.30000305,9.699999809,15.19999981,27.10000038,27.39999962,-765,0.078613117,46.99587631,7.348415375,40189,38936,38101,49.85916519,10.21170425
Wood,West Virginia,"Wood County, WV",54107,1.924369931,1.978855133,1.849018097,1.842062593,1.880318046,1.933644056,1.962625504,2.020588398,2.00783658,2.036818027,0.797570169,1.867566228,1.847858906,1.851336598,1.842062593,1.866407037,1.857132912,0.445155442,0.449792504,0.462544352,0.443996191,0.437040657,0.438199908,0.431244344,0.457907319,0.3906703,0.416173995,0.394937754,0.426607311,0.418492496,0.450951755,0.455588788,0.415014714,0.410377681,6,86262,4576,70.29999542,1.12332201,0.139111087,0.650344253,1.032899737,1.700000048,5.900000095,1.899999976,14.39999962,4.699999809,1.600000024,5.199999809,7.900000095,25.10000038,6.599999905,89.59999847,20.29999924,17.29999924,26.5,25,98,0.001762074,38.00387955,-10.03610992,45958,45537,43944,42.95146942,-5.08852005
Wyoming,West Virginia,"Wyoming County, WV",54109,0.434840471,0.483649105,0.319474638,0.315037489,0.315037489,0.315037489,0.492523402,0.337223232,0.488086253,0.483649105,0.208545953,0.354971826,0.346097529,0.337223232,0.315037489,0.350534678,0.346097529,0.066557214,0.066557214,0.070994362,0.070994362,0.106491551,0.066557214,0.106491551,0.093180105,0.102054402,0.11536584,0.108266406,0.066557214,0.079868659,0.084305808,0.075431511,0.070994362,0.066557214,11.69999981,22537,-274,60.69999695,0.678883612,0.017748591,0.239605993,0.257354587,19.20000076,3.200000048,1.399999976,11.30000019,5.300000191,1.700000048,3.799999952,5.099999905,27.39999962,6.699999809,77.40000153,8.199999809,15.70000076,26.39999962,27.79999924,46,0.023206282,35.59344482,9.121940613,40045,37644,35469,13.2612915,-13.21021271
Adams,Wisconsin,"Adams County, WI",55001,0.704641759,1.226963639,1.537400246,1.453631639,1.463486791,1.438848972,1.438848972,1.458559155,1.517689943,1.468414307,0.532176971,1.512762427,1.488124609,1.497979641,1.517689943,1.522617579,1.507834792,0.423770577,0.433625698,0.463191092,0.453335971,0.438553274,0.418843001,0.448408395,0.463191092,0.192175016,0.325219274,0.18857792,0.428698123,0.423770577,0.443480819,0.423770577,0.443480819,0.428698123,8.100000381,20294,3564,61.20000458,3.129003525,0.566670001,0.216812849,3.813935041,3.799999952,7.800000191,2.200000048,11.39999962,6.699999809,1.200000048,4.599999905,5.400000095,17.89999962,4.800000191,87.30000305,12.69999981,13.5,25,34.5,153,0.028727703,36.75024796,-8.718647003,43280,44003,43554,48.05374527,2.584850311
Ashland,Wisconsin,"Ashland County, WI",55003,3.338353395,0.683985949,0.840863466,0.834588349,0.822038174,0.897339344,0.897339344,0.897339344,0.859688759,0.859688759,0.389056236,0.884789169,0.872238934,0.865963876,0.859688759,0.884789169,0.884789169,0.232178718,0.25100401,0.25100401,0.232178718,0.225903615,0.21335341,0.225903615,0.21335341,0.947540164,0.219628513,0.897269666,0.219628513,0.225903615,0.225903615,0.232178718,0.219628513,0.21335341,7.199999809,15936,4040,62.29999542,0.464357436,10.54216862,0.558483899,2.459839344,3.200000048,7.400000095,1,13.39999962,3.599999905,1.600000024,4,4.699999809,28.29999924,5.599999905,91.59999847,22.20000076,17.39999962,24.39999962,25,-639,0.037901606,53.10605621,-2.685482025,43861,41505,40297,60.71247101,4.92093277
Barron,Wisconsin,"Barron County, WI",55005,2.180117607,2.035215616,2.048388481,2.046193123,2.079125404,2.160358191,2.173531294,2.147185326,2.140599012,2.109862089,0.961622894,2.063756943,2.063756943,2.061561346,2.043997526,2.063756943,2.074734449,0.548871517,0.562044442,0.577412844,0.55545795,0.509352744,0.504961789,0.511548281,0.526916683,0.568630874,0.518134713,0.540757,0.522525668,0.533503115,0.566435397,0.564239919,0.518134713,0.533503115,3.599999905,45548,4778,64.90000153,1.16141212,0.810134292,0.599367678,2.325019836,6.099999905,7.400000095,1.5,11.69999981,3.900000095,1.399999976,3.599999905,4.400000095,20.60000038,3.200000048,89.90000153,18.20000076,16.40000153,25,26,-34,0.0031615,63.70331192,0.196102142,50903,49257,46863,73.572052,10.06484222
Bayfield,Wisconsin,"Bayfield County, WI",55007,3.002602339,5.184493065,5.624875069,5.544805527,5.584840298,5.478081226,5.498098373,5.51811552,5.531460762,5.651564598,4.744111538,5.551477909,5.571495533,5.571495533,5.624875069,5.578167915,5.544805527,1.995062351,2.02842474,2.09514904,2.02842474,1.914993048,1.948355198,1.92166543,1.981717467,1.161006212,1.774871588,1.088409662,1.828251123,1.828251123,2.015079737,2.041769505,1.828251123,1.834923625,5.5,14987,5791,71.79999542,0.553813279,10.22886467,0.513778627,1.621405244,4.599999905,10.69999981,0.800000012,9.600000381,5,1.600000024,4.300000191,4.699999809,24.10000038,7.5,94.5,29.20000076,12.29999924,24.39999962,34.59999847,1086,0.184092879,74.93502808,21.16687775,52910,50110,48132,65.44073486,11.67258453
Brown,Wisconsin,"Brown County, WI",55009,3.827044487,2.054001808,2.295992851,2.285081863,2.318984032,2.30846262,2.310410976,2.331063986,2.333012581,2.343923569,1.024467945,2.339247465,2.327167273,2.327946663,2.334181547,2.333791971,2.32989502,0.579453766,0.603613913,0.626215339,0.603613913,0.563087225,0.561528504,0.563087225,0.595820308,0.992124557,0.483982205,0.984526396,0.559190392,0.563087225,0.596989334,0.596989334,0.551007152,0.545161903,4.400000095,256621,4687,71.40000153,2.108556986,2.267156601,3.019238472,8.118197441,1.799999952,5.300000191,3,11.80000019,5.900000095,1.399999976,7.199999809,7.800000191,20.60000038,3.099999905,91.40000153,28.20000076,20.60000038,26.79999924,19.90000153,-1228,0.012976334,67.14315796,-4.108428955,59963,56775,54172,69.86424255,-1.38734436
Buffalo,Wisconsin,"Buffalo County, WI",55011,2.768557549,2.331019878,2.610138893,2.519613743,2.557332516,2.564876318,2.57242012,2.579963684,2.602595091,2.579963684,1.116475582,2.662945032,2.678032637,2.708207607,2.678032637,2.685576439,2.730838776,0.829812944,0.852444172,0.897706687,0.844900429,0.829812944,0.807181656,0.844900429,0.912794232,0.603500307,0.716656625,0.495750368,0.852444172,0.829812944,0.844900429,0.859987915,0.882619202,0.859987915,3.5,13256,7541,63.09999847,0.399818957,0.196137607,0.105612554,2.112251043,11.69999981,7.199999809,2.400000095,9.399999619,6.5,1,4.099999905,3.799999952,20.79999924,3,91.5,18.20000076,15.5,25.90000153,26.5,78,0.018708508,66.28956604,-14.02900696,57134,54753,52447,81.34321594,1.024642944
Burnett County,Wisconsin,"Burnett County, WI",55013,1.828429103,5.229700565,5.262467861,5.314896107,5.380431175,5.373877525,5.439412594,5.459073544,5.400091648,5.406645298,2.247853756,5.137951374,5.18382597,5.223146915,5.19037962,5.308342457,5.262467861,1.245166779,1.310701847,1.350022912,1.271380782,1.146864176,1.140310645,1.159971118,1.173078179,0.47185266,1.153417706,0.326302528,1.251720309,1.284487844,1.291041374,1.291041374,1.205845714,1.17963171,5.099999905,15259,2488,61.19999695,0.458745658,4.554688931,0.275247395,1.540074706,3.400000095,8.899999619,1.100000024,10.19999981,4.199999809,1.5,4.300000191,4.300000191,23.29999924,5.400000095,92.09999847,18.5,12,23.70000076,33.40000153,350,0.002621404,59.47612762,11.9766655,49982,45891,42441,55.64251328,8.143051147
Calumet,Wisconsin,"Calumet County, WI",55015,1.095603466,0.287998706,0.33834815,0.322236329,0.336334169,0.33834815,0.332306206,0.336334169,0.328278244,0.314180404,0.145006344,0.328278244,0.336334169,0.332306206,0.334320188,0.334320188,0.328278244,0.082573056,0.082573056,0.082573056,0.076531127,0.070489198,0.074517146,0.072503172,0.074517146,0.342376083,0.074517146,0.329620898,0.076531127,0.076531127,0.082573056,0.076531127,0.064447261,0.066461243,2,49653,4631,77.1000061,0.811632752,0.519606054,2.120717764,3.925241232,3.200000048,4.900000095,3.5,10.89999962,4,1.5,5.800000191,6.099999905,20.39999962,2.299999952,92.59999847,28.70000076,16,29.80000114,20.70000076,-845,0.002557751,78.68063354,-4.132499695,72530,70662,70042,74.00378418,-8.80934906
Chippewa,Wisconsin,"Chippewa County, WI",55017,1.854628682,0.393023431,0.391445041,0.394601852,0.397758663,0.407229096,0.405650705,0.399337083,0.399337083,0.400915474,0.159419149,0.396180242,0.385131389,0.396180242,0.396180242,0.391445041,0.383552998,0.091547631,0.091547631,0.099439666,0.093126036,0.093126036,0.091547631,0.083655588,0.09786126,0.443532497,0.071028329,0.440039307,0.082077183,0.078920372,0.099439666,0.088390812,0.085234001,0.078920372,3.700000048,63355,5089,69.5,1.314813375,0.205192968,1.190119147,1.534211993,4.400000095,6.699999809,1.899999976,12.5,4.699999809,1.399999976,5.599999905,5.800000191,22.39999962,3.799999952,92.09999847,19.29999924,17.90000153,26.70000076,23.39999962,-679,0.003961802,58.52571487,-12.72587204,57288,55240,52657,73.08029938,1.828712463
Clark,Wisconsin,"Clark County, WI",55019,1.087397814,0.620541692,0.516151488,0.504552543,0.527750373,0.504552543,0.507452309,0.52195096,0.519051194,0.510352015,0.298671931,0.536449552,0.536449552,0.527750373,0.530650139,0.539349318,0.542249024,0.150785819,0.150785819,0.147886097,0.136287183,0.133387461,0.124688283,0.115989096,0.121788554,0.202980921,0.107289918,0.203048944,0.147886097,0.14208664,0.139186919,0.144986376,0.147886097,0.14208664,3.299999952,34486,4344,51.79999924,0.397262663,0.249376565,0.417560756,4.204604626,14.10000038,6.699999809,2.299999952,9.399999619,4.900000095,0.699999988,2.5,3.5,20,2.599999905,81.59999847,11.5,15.39999962,23.79999924,21.10000038,830,0.020907035,50.44336319,-1.248775482,51872,49131,46783,62.80879211,11.11665344
Columbia,Wisconsin,"Columbia County, WI",55021,3.636363745,1.586937308,1.705207467,1.759929419,1.694616079,1.705207467,1.717563987,1.717563987,1.666372418,1.69638133,0.706090033,1.661076784,1.675198555,1.69638133,1.687555194,1.698146462,1.673433304,0.488967329,0.513680518,0.522506595,0.50308913,0.481906444,0.49073258,0.483671665,0.497793466,0.942630172,0.406001776,0.92941016,0.49073258,0.481906444,0.501323938,0.494263023,0.494263023,0.501323938,3.799999952,56650,3073,67.6000061,1.426301956,0.448367178,0.57016772,3.00794363,3.5,7.900000095,2.599999905,10,5,2,6.199999809,6.900000095,20.20000076,5.599999905,92.80000305,22.70000076,17,27.89999962,23.79999924,-591,0.003954104,72.48127747,-1.362922668,65348,63293,61004,85.79904938,11.95484924
Crawford,Wisconsin,"Crawford County, WI",55023,1.894608617,1.236673832,2.016448259,1.833688736,1.979896426,1.894608617,1.882424593,1.888516545,1.845872641,1.876332641,0.901614368,2.004264355,1.912884593,1.99208045,2.016448259,1.99208045,2.004264355,0.645750821,0.621382892,0.657934844,0.657934844,0.590922952,0.61529088,0.578738987,0.609198928,0.511727095,0.341151386,0.524739027,0.597014904,0.639658868,0.706670702,0.688394785,0.597014904,0.61529088,4.099999905,16415,5768,61.60000229,1.754492879,0.499543071,0.243679553,1.20012188,7.400000095,7,1.5,17.39999962,5,1.100000024,3.700000048,3.900000095,19.29999924,5.400000095,90.09999847,15.69999981,15.79999924,24.59999847,27.89999962,71,0.0110265,51.93905258,-0.200336456,48853,47331,45780,49.65138245,-2.488006592
Dane,Wisconsin,"Dane County, WI",55025,7.477293968,7.225947857,7.337012291,7.293476582,7.375710487,7.398542404,7.457944393,7.512509346,7.565332413,7.630926132,3.178294897,7.291735172,7.283995628,7.278190613,7.312438965,7.228850365,7.140618324,1.901056051,1.967617273,2.045400858,1.941108823,1.775673389,1.762516022,1.747230172,1.821530938,1.805858135,1.686667204,1.69904983,1.875902176,1.878224015,1.977872252,1.959297061,1.854424596,1.819402575,3.799999952,516818,4759,80,5.022851467,0.216130242,5.507935047,6.208762169,1.200000048,4,2.299999952,9.899999619,2.599999905,3,8.100000381,13.10000038,28.70000076,4.699999809,95.30000305,49,26.09999847,25.60000038,18.89999962,-893,0.001373791,69.14845276,-9.608337402,70541,67631,64773,81.41709137,2.660301208
Dodge,Wisconsin,"Dodge County, WI",55027,1.893579483,2.813221216,3.080177307,3.054160357,3.106194258,3.092620134,3.109587908,3.120899439,3.060947418,3.122030735,1.359666944,3.1050632,3.099407196,3.108456612,3.094882488,3.097144842,3.060947418,0.791819394,0.795212865,0.826885641,0.792950571,0.752228379,0.759015441,0.746572554,0.80086875,0.449074715,0.642504871,0.431266695,0.759015441,0.75562191,0.807655752,0.813311636,0.761277795,0.742047846,4.800000191,88404,4307,64.5,2.085878611,0.676440001,0.528256655,4.485091209,3.900000095,6.900000095,2.299999952,11,4.5,1.700000048,3.5,5.5,18.60000038,4.199999809,89,16.29999924,18,28.29999924,22.79999924,-426,0.001719379,60.50043488,-2.227077484,58870,56038,54111,63.78306961,1.055557251
Door,Wisconsin,"Door County, WI",55029,6.451262951,6.248870373,6.715096474,6.671726704,6.78015089,6.783765316,6.841591835,6.910260677,6.845205784,6.801836014,3.216596127,6.758466244,6.74762392,6.73678112,6.682569027,6.744009495,6.715096474,1.723950982,1.738407612,1.807076454,1.745635867,1.586613178,1.579384923,1.561314106,1.65528214,1.478188515,1.3842206,1.382316351,1.662510395,1.608298063,1.731179357,1.749250054,1.691423655,1.680581212,4.599999905,27669,4290,64.6000061,0.509595573,0.552965403,0.516823888,2.753984451,2.900000095,7.300000191,2.099999905,12.39999962,3.700000048,1.5,4.400000095,7.300000191,17.29999924,4.199999809,93.59999847,31.29999924,13.09999943,23.60000038,33.79999924,-530,0.000686689,68.32289124,-8.070877075,58287,56494,53980,78.66970825,2.275939941
Douglas,Wisconsin,"Douglas County, WI",55031,2.326964855,2.242306471,2.361285925,2.276627302,2.331541061,2.358997822,2.340693235,2.368149996,2.375014305,2.358997822,1.237844586,2.418487549,2.420775652,2.436792135,2.397894859,2.416199446,2.416199446,0.574304998,0.572016954,0.606337965,0.583457291,0.551424325,0.519391358,0.501086831,0.542272031,0.496510714,0.491934568,0.475446016,0.578881145,0.588033378,0.594897628,0.606337965,0.574304998,0.567440808,5.599999905,43705,4481,65.90000153,1.164626479,1.709186673,1.114289045,1.42546618,1.399999976,6,3.099999905,11.19999981,8.800000191,1.200000048,6.699999809,5.900000095,28.60000038,3.900000095,93.59999847,22.79999924,19.70000076,25.79999924,24.39999962,3235,0.132067263,70.0045929,8.501636505,52480,50730,48190,63.76460266,2.261646271
Dunn,Wisconsin,"Dunn County, WI",55033,2.221069813,0.712546229,0.820781112,0.798232138,0.809506655,0.798232138,0.807251751,0.809506655,0.804996848,0.784702778,0.374312252,0.852349579,0.845584929,0.832055569,0.814016402,0.856859386,0.856859386,0.211959958,0.225489318,0.229999095,0.225489318,0.193920806,0.193920806,0.205195278,0.205195278,0.469017744,0.178136557,0.506539583,0.196175694,0.198430598,0.227744207,0.218724638,0.193920806,0.193920806,4.699999809,44348,5173,70,0.4329395,0.225489303,2.081266403,1.73852253,5.400000095,5.800000191,3.099999905,13.89999962,5.199999809,0.699999988,4.400000095,5.5,24.5,2.099999905,92.90000153,26.60000038,24.39999962,22.70000076,20.5,90,0.001240191,60.2023201,-12.59431076,56268,54605,51787,71.74584961,-1.05078125
Eau Claire,Wisconsin,"Eau Claire County, WI",55035,4.162618637,5.375489235,5.873982906,5.727771282,5.784686089,5.769966602,5.754266262,5.758191109,5.70225811,5.712070942,2.476768017,5.791554928,5.881833553,5.868095398,5.881833553,5.797442913,5.783704758,1.507256627,1.555339694,1.621085882,1.567115068,1.494499922,1.493518591,1.476836681,1.544545531,1.074509144,1.363007426,1.01639092,1.480761886,1.495481133,1.572021604,1.573984146,1.460154891,1.455248356,4,101907,2533,75.69999695,0.797786176,0.42195335,3.696507692,2.232427597,1.399999976,4.099999905,1.799999952,17.60000038,4.400000095,1.399999976,6.800000191,7,28.10000038,3,93.09999847,30.79999924,26.20000076,22.79999924,19.70000076,-84,0.003905522,61.62157059,-2.572063446,55711,52178,50538,64.38102722,0.187393188
Florence,Wisconsin,"Florence County, WI",55037,1.430487275,2.39159584,2.436298609,2.503352642,2.54805541,2.570406914,2.54805541,2.54805541,2.481001377,2.481001377,1.318730474,2.369244576,2.39159584,2.39159584,2.39159584,2.369244576,2.39159584,0.625838161,0.692892253,0.715243638,0.692892253,0.715243638,0.670540929,0.670540929,0.692892253,0.424675882,0.648189545,0.129969016,0.625838161,0.581135452,0.648189545,0.670540929,0.581135452,0.536432743,6.400000095,4474,2997,61.39999771,0.245864987,0.134108186,0,1.028162718,2.099999905,10.5,1.5,12.39999962,4.300000191,3.099999905,2.599999905,3.400000095,23.29999924,3.799999952,92.80000305,17.5,12.10000038,26.10000038,33.79999924,-309,0.054313812,60.98456573,18.9932251,49128,47827,46595,53.6801033,11.68876266
Fond du Lac,Wisconsin,"Fond du Lac County, WI",55039,2.202651739,3.058802843,2.995057344,2.953867912,3.015651941,3.015651941,3.022516966,3.027420282,3.00584507,3.0038836,1.260199308,3.017613411,3.006825686,3.0038836,3.001922131,3.00584507,2.99407649,0.749254644,0.762003779,0.812019467,0.758080959,0.732582748,0.736505568,0.718852997,0.766907275,0.585477829,0.702181101,0.546229243,0.757100284,0.759061694,0.788482666,0.780637085,0.741409063,0.747293293,4,101968,2935,68.69999695,1.145457387,0.411893934,1.307272911,4.817197323,4.300000191,6.900000095,2.200000048,9.899999619,4.400000095,1.700000048,5.099999905,5.099999905,20.89999962,4,91.59999847,21.89999962,17.90000153,26.70000076,23.20000076,-72,0.007002197,,,59373,57798,56376,69.94966888,-0.201728821
Forest County,Wisconsin,"Forest County, WI",55041,1.18577075,4.402722836,4.984628677,4.874835491,4.929732323,4.863855839,4.962670326,4.940711498,4.984628677,5.006587505,2.514273167,5.105401993,4.940711498,4.91875267,4.962670326,5.09442234,4.984628677,1.734738708,1.701800585,1.778656125,1.679841876,1.570048332,1.548089623,1.602986336,1.668862581,0.373298198,1.26262629,0.253231853,1.602986336,1.657883167,1.800614834,1.822573543,1.69082129,1.679841876,8.300000191,9108,3881,52.39999771,1.273605585,13.64734364,0.395256937,2.031181335,6.099999905,8.899999619,0.899999976,10,5.099999905,1.200000048,3.5,5.199999809,22.29999924,8.300000191,86.5,14.10000038,15,24,28.09999847,-195,0.005160299,41.19655991,-0.235122681,44313,43356,41378,48.64708328,7.215400696
Grant,Wisconsin,"Grant County, WI",55043,1.42876482,0.924153686,0.910620034,0.906753302,0.906753302,0.904819906,0.91255343,0.908686638,0.90288651,0.889352918,0.419542551,0.877752662,0.887419522,0.887419522,0.897086382,0.879685998,0.850685358,0.251338869,0.262939125,0.270672619,0.264872491,0.266805857,0.257138997,0.257138997,0.268739253,0.365408033,0.251338869,0.35596627,0.224271595,0.228138357,0.249405488,0.253272235,0.226204976,0.233938485,3.5,51723,5283,65.20000458,1.372696877,0.152736694,0.721149206,1.417164564,8.899999619,5.400000095,1.399999976,14.5,3.5,1.399999976,4.199999809,5.300000191,24.39999962,3.200000048,91.40000153,21.29999924,22.70000076,21.79999924,21.10000038,368,0.000251339,53.02706146,-17.05976105,52958,50522,49077,67.15611267,-2.930709839
